,Journal,Publisher,RelativeDelay,COI,PercentCollabAuthor,BinPercent,PastAuthorBin
325,Front_Psychiatry,frontiers,1.9286463798530917,True,0.1111111111111111,1,3
326,Front_Psychiatry,frontiers,-42.66101694915254,True,0.2,1,3
327,Front_Psychiatry,frontiers,24.92864637985309,True,0.2857142857142857,2,1
328,Front_Psychiatry,frontiers,41.991124260355036,True,0.2,1,3
329,Front_Psychiatry,frontiers,-24.757614213197968,True,0.42857142857142855,3,1
330,Front_Psychiatry,frontiers,-15.888571428571424,True,0.07692307692307693,0,3
331,Front_Psychiatry,frontiers,-71.00887573964496,True,0.09090909090909091,0,2
332,Front_Psychiatry,frontiers,-70.61111111111111,True,0.5,3,3
333,Front_Psychiatry,frontiers,-39.07135362014691,True,0.13333333333333333,1,4
334,Front_Psychiatry,frontiers,-39.888571428571424,True,0.2727272727272727,2,3
335,Front_Psychiatry,frontiers,-99.00887573964496,True,0.1,0,4
336,Front_Psychiatry,frontiers,-13.936170212765958,True,0.1111111111111111,1,3
337,Front_Psychiatry,frontiers,-71.00887573964496,True,0.14285714285714285,1,0
338,Front_Psychiatry,frontiers,-79.75761421319797,True,0.16666666666666666,1,3
339,Front_Psychiatry,frontiers,-49.592592592592595,True,0.5,3,3
340,Front_Psychiatry,frontiers,9.810526315789474,True,0.25,2,4
341,Front_Psychiatry,frontiers,-1.0713536201469083,True,0.1,0,0
342,Front_Psychiatry,frontiers,-52.38451935081147,True,0.2,1,3
343,Front_Psychiatry,frontiers,-5.757614213197968,True,0.14285714285714285,1,2
344,Front_Psychiatry,frontiers,132.24238578680203,True,0.5,3,2
345,Front_Psychiatry,frontiers,58.24238578680203,True,0.14285714285714285,1,3
346,Front_Psychiatry,frontiers,84.4074074074074,True,0.14285714285714285,1,3
347,Front_Psychiatry,frontiers,-84.00887573964496,True,0.25,2,3
348,Front_Psychiatry,frontiers,52.810526315789474,True,0.75,4,4
349,Front_Psychiatry,frontiers,-80.00887573964496,True,1.0,4,3
350,Front_Psychiatry,frontiers,38.24238578680203,True,0.5,3,0
351,Front_Psychiatry,frontiers,-1.0713536201469083,True,0.2222222222222222,2,1
352,Front_Psychiatry,frontiers,3.9286463798530917,True,0.14285714285714285,1,2
353,Front_Psychiatry,frontiers,-73.00887573964496,True,0.2,1,3
354,Front_Psychiatry,frontiers,-24.008875739644964,True,0.125,1,3
355,Front_Psychiatry,frontiers,-129.38451935081147,True,1.0,4,3
356,Front_Psychiatry,frontiers,-97.00887573964496,True,0.5,3,2
357,Front_Psychiatry,frontiers,11.242385786802032,True,0.1111111111111111,1,3
